Label,Year,Site,ARMS_number,DSC,Scaled,DSC_extra,Phyla,Class,Order,General_name,Specimen,MorphoID,L_mm,W_g,Notes
ARMS19M#432,2019,Moresby,9,2766,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.067,0.037247767,
ARMS19M#432,2019,Moresby,9,2766,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,3.697,0.053118727,
ARMS22M#253,2022,Anglaise,2,IMG_0659,Y,IMG_0660,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,,,"preserved 2.5 years, unable to measure due to angle"
ARMS22M#253,2022,Anglaise,2,IMG_0659,Y,IMG_0660,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,,,"preserved 2.5 years, unable to measure due to angle"
ARMS22M#273,2022,Anglaise,2,IMG_0534,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#224,2.531,0.025619783,preserved 2.5 years
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,2.362,0.022310932,preserved 2.5 years
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,1.827,0.012966087,preserved 2.5 years
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,2.585,0.026713175,preserved 2.5 years
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,4,ARMSMc#224,2.685,0.028784175,preserved 2.5 years
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,5,ARMSMc#224,1.947,0.014912727,preserved 2.5 years
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,6,ARMSMc#224,2.723,0.029586887,preserved 2.5 years
ARMS22M#322,2022,Anglaise,3,IMG_1034,Y,IMG_1036,Arthropoda,Malacostraca,Decapoda,Squat_lobster,7,ARMSMc#224,3.363,0.044408007,preserved 2.5 years
ARMS22M#337,2022,Anglaise,3,IMG_0974,Y,IMG_0978,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,3.782,0.055442372,"preserved 2.5 years, mix of morphospecies, nice close up"
ARMS22M#337,2022,Anglaise,3,IMG_0974,Y,IMG_0978,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.47,0.0471257,"preserved 2.5 years, mix of morphospecies, nice close up"
ARMS22M#337,2022,Anglaise,3,IMG_0974,Y,IMG_0978,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,2.724,0.029608128,"preserved 2.5 years, mix of morphospecies, nice close up"
ARMS22M#337,2022,Anglaise,3,IMG_0974,Y,IMG_0978,Arthropoda,Malacostraca,Decapoda,Squat_lobster,4,ARMSMc#224,3.74,0.0542888,"preserved 2.5 years, mix of morphospecies, nice close up"
ARMS22M#337,2022,Anglaise,3,IMG_0974,Y,IMG_0978,Arthropoda,Malacostraca,Decapoda,Squat_lobster,5,ARMSMc#224,3.497,0.047822327,"preserved 2.5 years, mix of morphospecies, nice close up"
ARMS22M#27,2022,Moresby,4,7423,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,3.295,0.042716575,
ARMS22M#27,2022,Moresby,4,7423,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.002,0.035745812,
ARMS22M#28,2022,Moresby,4,7427,Y,7428,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,4.223,0.068193887,nice close up
ARMS22M#28,2022,Moresby,4,7427,Y,7428,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.738,0.054234132,nice close up
ARMS22M#30,2022,Moresby,4,7437,Y,7438,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,2.861,0.032574863,
ARMS22M#30,2022,Moresby,4,7437,Y,7438,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.123,0.038562087,
ARMS22M#30,2022,Moresby,4,7437,Y,7438,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,2.58,0.0266112,
ARMS22M#30,2022,Moresby,4,7437,Y,7438,Arthropoda,Malacostraca,Decapoda,Squat_lobster,4,ARMSMc#224,,,unable to measure due to angle
ARMS22M#36,2022,Moresby,4,7465,Y,7467,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,4.289,0.070202663,
ARMS22M#36,2022,Moresby,4,7465,Y,7467,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,2.017,0.016088167,
ARMS22M#37,2022,Moresby,4,7469,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#224,3.114,0.038349588,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,2.05,0.0166525,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.209,0.040617143,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,2.845,0.032222575,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,4,ARMSMc#224,4.414,0.074078788,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,5,ARMSMc#224,2.282,0.020804372,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,6,ARMSMc#224,2.153,0.018455927,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,7,ARMSMc#224,1.284,0.005237568,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,8,ARMSMc#224,2.139,0.018207063,
ARMS22M#46,2022,Moresby,4,7493,N,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,9,ARMSMc#224,2.176,0.018867328,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,2.346,0.022006548,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.237,0.041295807,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,4.056,0.063227808,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,4,ARMSMc#224,3.626,0.051211028,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,5,ARMSMc#224,2.576,0.026529728,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,6,ARMSMc#224,2.356,0.022196608,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,7,ARMSMc#224,2.562,0.026245332,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,8,ARMSMc#224,3.975,0.060879375,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,9,ARMSMc#224,3.596,0.050414048,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,10,ARMSMc#224,2.59,0.0268153,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,11,ARMSMc#224,2.68,0.0286792,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,12,ARMSMc#224,2.73,0.0297357,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,13,ARMSMc#224,1.861,0.013508863,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,14,ARMSMc#224,3.649,0.051825703,
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,15,ARMSMc#224,,,unable to measure due to angle
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,16,ARMSMc#224,,,unable to measure due to angle
ARMS22M#437,2022,Moresby,6,8980,Y,8979,Arthropoda,Malacostraca,Decapoda,Squat_lobster,17,ARMSMc#224,,,unable to measure due to angle
ARMS22M#176,2022,Coin,9,8119,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#224,2.673,0.028532487,
ARMS22M#176,2022,Coin,9,8119,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#224,3.395,0.045213575,
ARMS22M#176,2022,Coin,9,8119,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#224,3.152,0.039250112,
ARMS21M#46,2021,Anglaise,1,3285,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,2.463,0.024267807,
ARMS21M#108,2021,Anglaise,1,3354,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,1.69,0.0108493,
ARMS21M#109,2021,Anglaise,1,3359,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,1.951,0.014979103,
ARMS21M#152,2021,Anglaise,2,3763,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,1.977,0.015412887,
ARMS21M#228,2021,Anglaise,3,4595,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,2.17,0.0187597,
ARMS21M#381,2021,Moresby,2,5714,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#226,2.312,0.021364832,
ARMS21M#381,2021,Moresby,2,5714,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,2,ARMSMc#226,2.152,0.018438112,
ARMS21M#381,2021,Moresby,2,5714,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,3,ARMSMc#226,1.96,0.0151288,
ARMS21M#418,2021,Moresby,3,5991,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,2.143,0.018278047,
ARMS19M#084,2019,Anglaise,4,1393,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,3.876,0.058062528,
ARMS22M#147,2022,Coin,8,8006,Y,8007,Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,3.505,0.048029575,
ARMS22M#153,2022,Coin,8,8019,Y,"8011, 8012",Arthropoda,Malacostraca,Decapoda,Squat_lobster,,ARMSMc#226,2.85,0.0323325,figure out size of tiles for scale
ARMS21M#69,2021,Anglaise,1,3215,Y,3217,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#229,6.533,0.200263741,"big specimen, nice close up"
ARMS21M#71,2021,Anglaise,1,3220,Y,3221,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#229,6.532,0.200156577,nice close up
ARMS21M#245,2021,Anglaise,3,4648,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#229,5.131,0.08605414,
ARMS21M#246,2021,Anglaise,3,4649,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,5.647,0.1203055,
ARMS21M#246,2021,Anglaise,3,4649,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,5.469,0.10755937,
ARMS21S#48,2021,Coin,3,7102,Y,7104,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,5.718,0.125678012,motile even though S
ARMS21S#48,2021,Coin,3,7102,Y,7104,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,5.087,0.083501354,
ARMS21M#294,2021,Moresby,1,5149,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,4.655,0.0612248,
ARMS21M#294,2021,Moresby,1,5149,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,5.135,0.08628894,
ARMS19M#245,2019,Coin,7,2205,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#229,4.089,0.038909871,
ARMS22M#189,2022,Anglaise,1,8301,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#229,5.882,0.138739649,
ARMS22M#189,2022,Anglaise,1,8301,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#229,6.28,0.174431572,
ARMS22M#111,2022,Coin,7,7826,Y,7833,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#229,4.508,0.054726735,
ARMS22M#143,2022,Coin,8,7998,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#229,7.101,0.268042224,
ARMS21M#51,2021,Anglaise,1,2983,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,4.512,0.077183232,
ARMS21M#45,2021,Anglaise,1,3280,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,2.997,0.035631327,
ARMS21M#45,2021,Anglaise,1,3280,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,3.196,0.040303648,
ARMS21M#88,2021,Anglaise,1,3301,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,2.62,0.0274312,
ARMS21M#119,2021,Anglaise,1,3382,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,2.718,0.029480772,
ARMS21M#183,2021,Anglaise,2,3921,Y,3918,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,3.888,0.058400832,
ARMS21M#308,2021,Moresby,1,5222,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,4.134,0.065526468,
ARMS21M#308,2021,Moresby,1,5222,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,4.267,0.069530167,
ARMS21M#308,2021,Moresby,1,5222,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,4.241,0.068739143,
ARMS21M#308,2021,Moresby,1,5222,Y,,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#230,3.687,0.052848207,
ARMS21M#329,2021,Moresby,2,5577,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,3.77,0.0551117,
ARMS21M#329,2021,Moresby,2,5577,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,3.59,0.0502553,
ARMS21M#329,2021,Moresby,2,5577,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,3.58,0.0499912,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,3.24,0.0413688,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,2.69,0.0288893,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,2.97,0.0350157,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#230,3.07,0.0373177,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,5,ARMSMc#230,3.09,0.0377853,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,6,ARMSMc#230,2.23,0.0198457,
ARMS21M#361,2021,Moresby,2,5676,Y,,Arthropoda,Malacostraca,Decapoda,Crab,7,ARMSMc#230,2.63,0.0276377,
ARMS21M#419,2021,Moresby,3,5994,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,3.77,0.0551117,
ARMS21M#419,2021,Moresby,3,5994,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,4.53,0.0777597,
ARMS21M#419,2021,Moresby,3,5994,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,3.11,0.0382553,
ARMS21M#419,2021,Moresby,3,5994,Y,,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#230,4.07,0.0636377,
ARMS19M#027,2019,Moresby,3,1064,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,4.72,0.0839632,
ARMS19M#352,2019,Moresby,9,2754,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,4.15,0.0660025,
ARMS19M#352,2019,Moresby,9,2754,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,3.69,0.0529293,
ARMS19M#352,2019,Moresby,9,2754,Y,,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,2.51,0.0251993,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,4.48,0.0761632,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,3.28,0.0423472,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,3.65,0.0518525,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#230,3.81,0.0562173,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,5,ARMSMc#230,3.4,0.04534,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,6,ARMSMc#230,2.22,0.0196632,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,7,ARMSMc#230,3.27,0.0421017,
ARMS22M#202,2022,Anglaise,1,8360,Y,8364,Arthropoda,Malacostraca,Decapoda,Crab,8,ARMSMc#230,3.98,0.0610232,
ARMS22M#245,2022,Anglaise,2,IMG_0604,Y,"IMG_0606, IMG_0607",Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,4.82,0.0873152,"preserved 2.5 years, nice close up"
ARMS22M#40,2022,Moresby,4,7479,Y,7481,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,4.87,0.0890137,
ARMS22M#40,2022,Moresby,4,7479,Y,7481,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#230,3.3,0.04284,
ARMS22M#40,2022,Moresby,4,7479,Y,7481,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,5.13,0.0980877,
ARMS22M#61,2022,Moresby,5,7553,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,11.93,0.4794317,
ARMS22M#454,2022,Moresby,6,9011,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#230,3.34,0.0438328,
ARMS21M#25,2021,Anglaise,1,2928,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,1.93,0.0146317,
ARMS21M#210,2021,Anglaise,3,4505,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,3.13,0.0387277,
ARMS21M#240,2021,Anglaise,3,4634,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,1.47,0.0076857,
ARMS21M#384,2021,Moresby,2,5717,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,1.91,0.0143033,
ARMS21M#386,2021,Moresby,2,5728,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,1.71,0.0111513,
ARMS21M#415,2021,Moresby,3,5987,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,3.19,0.0401593,
ARMS19M#117,2019,Anglaise,4,1425,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,1.477,0.007781887,
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,2.362,0.022310932,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#231,3.862,0.057668932,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#231,1.75,0.0117625,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#231,3.446,0.046510148,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,5,ARMSMc#231,3.652,0.051906112,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,6,ARMSMc#231,1.973,0.015345887,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,7,ARMSMc#231,1.476,0.007768128,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,8,ARMSMc#231,1.6,0.00952,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,9,ARMSMc#231,3.355,0.044207575,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,10,ARMSMc#231,2.181,0.018957183,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,11,ARMSMc#231,1.615,0.009738175,preserved 2.5 years
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,12,ARMSMc#231,2.389,0.022828063,preserved 2.5 years
ARMS22M#25,2022,Moresby,4,7418,Y,7420,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,4.741,0.084662143,
ARMS22M#42,2022,Moresby,4,7483,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,2.733,0.029799567,
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,3.656,0.052013408,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#231,2.847,0.032266527,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#231,2.481,0.024622983,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,4,ARMSMc#231,3.515,0.048289175,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,5,ARMSMc#231,4.668,0.082243872,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,6,ARMSMc#231,2.435,0.023719175,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,7,ARMSMc#231,2.626,0.027555028,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,8,ARMSMc#231,3.581,0.050017583,preserved 2.5 years
ARMS22M#340,2022,Anglaise,3,IMG_0967,Y,IMG_0968,Arthropoda,Malacostraca,Decapoda,Crab,9,ARMSMc#231,4.287,0.070141407,preserved 2.5 years
ARMS21M#65,2021,Anglaise,1,3024,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,1.951,0.014979103,
ARMS22M#26,2022,Moresby,4,7421,Y,,Arthropoda,Malacostraca,Decapoda,Crab,,ARMSMc#231,4.364,0.072517088,
ARMS21M#82,2021,Anglaise,1,3264,Y,3266,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#232,3.6,0.024925664,
ARMS21M#87,2021,Anglaise,1,3298,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,2.217,0.004575976,
ARMS21M#87,2021,Anglaise,1,3298,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,2.241,0.00475154,
ARMS21M#121,2021,Anglaise,1,3388,Y,3390,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#232,5.296,0.0961249,
ARMS21M#198,2021,Anglaise,3,4393,Y,4394,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#232,5.347,0.099400707,
ARMS21M#203,2021,Anglaise,3,4434,Y,4442,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,,ARMSMc#232,4.696,0.06313117,
ARMS21M#291,2021,Moresby,1,5137,Y,5134,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,4.363,0.048814897,
ARMS21M#291,2021,Moresby,1,5137,Y,5134,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,4.409,0.050638286,
ARMS21M#454,2021,Moresby,3,6084,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,2.373,0.005804242,
ARMS21M#454,2021,Moresby,3,6084,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,4.179,0.041987601,
ARMS19M#216,2019,Anglaise,6,1958,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,3.518,0.022996271,
ARMS19M#216,2019,Anglaise,6,1958,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,2.076,0.003636609,
ARMS19M#216,2019,Anglaise,6,1958,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#232,2.09,0.003723085,
ARMS19M#433,2019,Moresby,9,2767,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,2.225,0.004633973,
ARMS19M#433,2019,Moresby,9,2767,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,3.207,0.01663815,
ARMS19M#433,2019,Moresby,9,2767,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#232,1.901,0.002672811,
