Label,Year,Site,ARMS_number,DSC,Scaled,DSC_extra,Phyla,Class,Order,General_name,Abundance_in_image,MorphoID,Notes
ARMS22M#245,2022,Anglaise,2,IMG_0604,Y,"IMG_0606, IMG_0607",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,"preserved 2.5 years, nice close up"
ARMS22M#40,2022,Moresby,4,7479,Y,7481,Arthropoda,Malacostraca,Decapoda,Crab,3,ARMSMc#230,
ARMS22M#61,2022,Moresby,5,7553,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,
ARMS22M#454,2022,Moresby,6,9011,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#230,
ARMS21M#25,2021,Anglaise,1,2928,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS22M#204,2022,Anglaise,1,8369,Y,8371,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#237,
ARMS21M#210,2021,Anglaise,3,4505,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS22M#206,2022,Anglaise,1,8379,Y,,Mollusca,Bivalvia,Pectinida,Scallop,2,ARMSMc#099,
ARMS21M#240,2021,Anglaise,3,4634,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS22M#208,2022,Anglaise,1,8383,N,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,31,ARMSMc#242,mix of morphospecies?
ARMS22M#209,2022,Anglaise,1,8384,N,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,12,ARMSMc#015,
ARMS21M#384,2021,Moresby,2,5717,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS22M#211,2022,Anglaise,1,8389,N,"8414, 8386, 8387",Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#089,figure out size of tiles for scale
ARMS21M#386,2021,Moresby,2,5728,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS21M#415,2021,Moresby,3,5987,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS19M#117,2019,Anglaise,4,1425,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS22M#256,2022,Anglaise,2,IMG_0654,Y,IMG_0655,Arthropoda,Malacostraca,Decapoda,Crab,12,ARMSMc#231,preserved 2.5 years
ARMS22M#216,2022,Anglaise,1,8394,N,"8420, 8386, 8387",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#280,figure out size of tiles for scale
ARMS22M#217,2022,Anglaise,1,8395,N,"8386, 8387",Mollusca,Polyplacophora,,Chiton,1,ARMSMc#120,figure out size of tiles for scale
ARMS22M#218,2022,Anglaise,1,8396,N,"8386, 8387",Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#188,figure out size of tiles for scale
ARMS22M#219,2022,Anglaise,1,8397,N,"8386, 8387",Annelida,,,???,1,," same as ARMS19M#147, figure out size of tiles for scale"
ARMS22M#220,2022,Anglaise,1,"8398, 8421",Y,"8386, 8387",Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#035,
ARMS22M#221,2022,Anglaise,1,8399,N,"8386, 8387",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#268,figure out size of tiles for scale
ARMS22M#25,2022,Moresby,4,7418,Y,7420,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS22M#223,2022,Anglaise,1,"8401, 8424",Y,"8386, 8387",Annelida,Polychaeta,Phyllodocida,Scaleworm,1,ARMSMc#140,
ARMS22M#42,2022,Moresby,4,7483,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS21M#82,2021,Anglaise,1,3264,Y,3266,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,
ARMS21M#87,2021,Anglaise,1,3298,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,
ARMS22M#227,2022,Anglaise,1,8405,N,"8386, 8387",,,,???,1,,figure out size of tiles for scale
ARMS22M#228,2022,Anglaise,1,"8406, 8428, 8429",Y,"8386, 8387",Mollusca,Gastropoda,Neogastropoda,Cone_snail,1,ARMSMc#194,
ARMS22M#229,2022,Anglaise,1,"8407, 8432",Y,"8386, 8387",Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#206,
ARMS21M#121,2021,Anglaise,1,3388,Y,3390,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,
ARMS22M#231,2022,Anglaise,1,8409,N,"8386, 8387",Annelida,,,Worm,1,ARMSMc#148,figure out size of tiles for scale
ARMS21M#198,2021,Anglaise,3,4393,Y,4394,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,
ARMS22M#233,2022,Anglaise,1,8411,N,"8386, 8387",Mollusca,Polyplacophora,,Chiton,1,ARMSMc#122,figure out size of tiles for scale
ARMS22M#234,2022,Anglaise,1,"8412, 8434",Y,"8386, 8387",Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#213,
ARMS22M#236,2022,Anglaise,2,IMG_0609,Y,IMG_0610,Mollusca,Polyplacophora,,Chiton,1,ARMSMc#301,preserved 2.5 years
ARMS22M#237,2022,Anglaise,2,IMG_0613,Y,"IMG_0614, IMG_0615, IMG_0616",Arthropoda,Malacostraca,Stomatopoda,Mantis_shrimp,1,ARMSMc#293,preserved 2.5 years
ARMS22M#239,2022,Anglaise,2,IMG_0611,Y,IMG_0612,Chordata,Actinopterygii,,Fish,3,ARMSMc#003,preserved 2.5 years
ARMS21M#203,2021,Anglaise,3,4434,Y,4442,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,
ARMS22M#247,2022,Anglaise,2,IMG_0600,Y,IMG_0601,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#300,preserved 2.5 years
ARMS21M#291,2021,Moresby,1,5137,Y,5134,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,
ARMS22M#249,2022,Anglaise,2,IMG_0668,Y,IMG_0669,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#302,preserved 2.5 years
ARMS21M#454,2021,Moresby,3,6084,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#232,
ARMS19M#216,2019,Anglaise,6,1958,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#232,
ARMS19M#433,2019,Moresby,9,2767,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,8,ARMSMc#232,
ARMS22M#192,2022,Anglaise,1,8308,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,4,ARMSMc#232,
ARMS22M#198,2022,Anglaise,1,8343,Y,8346,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,nice close up
ARMS22M#255,2022,Anglaise,2,IMG_0661,Y,IMG_0663,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#279,preserved 2.5 years
ARMS22M#277,2022,Anglaise,2,IMG_0537,Y,IMG_0538,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,preserved 2.5 years
ARMS22M#127,2022,Coin,7,7881,Y,7882,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,4,ARMSMc#232,
ARMS22M#160,2022,Coin,8,8026,Y,"8011, 8014",Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#232,figure out size of tiles for scale
ARMS21M#244,2021,Anglaise,3,4643,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#234,
ARMS22M#260,2022,Anglaise,2,IMG_0630,Y,IMG_0634,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#271,preserved 2.5 years
ARMS22M#261,2022,Anglaise,2,IMG_0651,Y,IMG_0652,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#207,preserved 2.5 years
ARMS22M#262,2022,Anglaise,2,IMG_0588,Y,"IMG_0589, IMG_0591",Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#299,"preserved 2.5 years, nice close up"
ARMS22M#263,2022,Anglaise,2,IMG_0539,Y,"IMG_0541, IMG_0544",Chordata,Actinopterygii,,Fish,1,ARMSMc#200,preserved 2.5 years
ARMS22M#264,2022,Anglaise,2,IMG_0644,Y,IMG_0645,Chordata,Actinopterygii,Gobiiformes,Goby,1,ARMSMc#048,preserved 2.5 years
ARMS22M#265,2022,Anglaise,2,IMG_0641,Y,IMG_0642,Annelida,,,Worm,1,ARMSMc#297,preserved 2.5 years
ARMS21M#253,2021,Anglaise,3,4668,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,6,ARMSMc#234,
ARMS22M#267,2022,Anglaise,2,IMG_0635,Y,IMG_0637,Mollusca,Bivalvia,Pectinida,Scallop,1,ARMSMc#110,preserved 2.5 years
ARMS21M#513,2021,Coin,3,7122,Y,7125,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#234,
ARMS21M#456,2021,Moresby,3,6089,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#234,
ARMS22M#271,2022,Anglaise,2,IMG_0584,Y,IMG_0585,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#255,preserved 2.5 years
ARMS22M#45,2022,Moresby,4,7492,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#234,
ARMS22M#473,2022,Moresby,6,9051,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#234,
ARMS22M#374,2022,Court,11,8730,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#234,
ARMS21M#507,2021,Coin,2,6650,Y,6649,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#235,
ARMS22M#276,2022,Anglaise,2,IMG_0528,Y,,,,,???,1,,preserved 2.5 years
ARMS21M#376,2021,Moresby,2,5704,Y,5705,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,2,ARMSMc#235,
ARMS19M#326,2019,Moresby,8,2498,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,5,ARMSMc#235," for ARMS8, Red sponges such as ARMS19S#199 often contained red Snapping_shrimps such as ARMS19M#323"
ARMS19M#351,2019,Moresby,9,2752,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#235,
ARMS22M#48,2022,Moresby,4,7497,Y,,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,1,ARMSMc#235,
ARMS21M#16,2021,Anglaise,1,2949,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#250,
ARMS21M#33,2021,Anglaise,1,2967,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#250,
ARMS22M#283,2022,Anglaise,2,IMG_0555,Y,,Annelida,,,Worm,1,ARMSMc#147,preserved 2.5 years
ARMS22M#284,2022,Anglaise,2,IMG_0558,Y,IMG_0563,Annelida,Polychaeta,,Bristleworm,1,ARMSMc#298,"preserved 2.5 years, nice close up"
ARMS22M#285,2022,Anglaise,2,IMG_0567,Y,IMG_0569,Annelida,Polychaeta,Terebellida,Spaghetti_worm,1,ARMSMc#203,preserved 2.5 years
ARMS22M#286,2022,Anglaise,2,IMG_0556,Y,IMG_0552,Annelida,,,Worm,1,ARMSMc#145,preserved 2.5 years
ARMS21M#59,2021,Anglaise,1,3018,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#250,
ARMS22M#288,2022,Anglaise,2,IMG_0550,Y,,Annelida,,,Worm,1,ARMSMc#145,preserved 2.5 years
ARMS22M#289,2022,Anglaise,2,IMG_0549,Y,IMG_0545,Mollusca,Polyplacophora,,Chiton,2,ARMSMc#121,preserved 2.5 years
ARMS21M#99,2021,Anglaise,1,3331,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#250,
ARMS21M#107,2021,Anglaise,1,3351,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#250,
ARMS22M#292,2022,Anglaise,2,IMG_0524,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,5,ARMSMc#043,preserved 2.5 years
ARMS21M#259,2021,Anglaise,3,4692,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#250,
ARMS19S#028,2019,Coin,1,0404,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#250,motile even though S
ARMS19M#022,2019,Moresby,3,1076,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#250,
,2022,Anglaise,2,IMG_0596,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#197,preserved 2.5 years
ARMS19M#435,2019,Moresby,9,2769,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#250,
ARMS22M#297,2022,Anglaise,3,IMG_1010,Y,IMG_1012,Mollusca,Gastropoda,Littorinimorpha,Cowry,1,ARMSMc#154,"preserved 2.5 years, nice close up"
ARMS22M#266,2022,Anglaise,2,IMG_0639,Y,IMG_0640,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#250,preserved 2.5 years
ARMS21M#26,2021,Anglaise,1,2929,Y,2930,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#251,
ARMS22M#300,2022,Anglaise,3,IMG_1003,Y,IMG_1004,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#199,preserved 2.5 years
ARMS21M#34,2021,Anglaise,1,2968,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#251,
ARMS22M#304,2022,Anglaise,3,IMG_1040,Y,"IMG_1041, IMG_1043, IMG_1044, IMG_1045, IMG_1046",Arthropoda,Malacostraca,Stomatopoda,Mantis_shrimp,1,ARMSMc#293,preserved 2.5 years
ARMS21M#64,2021,Anglaise,1,3022,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#251,
ARMS22M#308,2022,Anglaise,3,IMG_1030,Y,IMG_1031,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#280,preserved 2.5 years
ARMS22M#309,2022,Anglaise,3,IMG_1065,Y,IMG_1066,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#304,preserved 2.5 years
ARMS22M#310,2022,Anglaise,3,IMG_1049,Y,IMG_1050,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#089,"preserved 2.5 years, nice close up"
ARMS22M#311,2022,Anglaise,3,IMG_1053,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#292,preserved 2.5 years
ARMS22M#312,2022,Anglaise,3,IMG_1055,Y,,Annelida,,,Worm,1,ARMSMc#147,preserved 2.5 years
ARMS22M#313,2022,Anglaise,3,IMG_1051,Y,IMG_1052,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#088,preserved 2.5 years
ARMS22M#314,2022,Anglaise,3,IMG_1058,Y,IMG_1059,Annelida,Polychaeta,,Bristleworm,1,ARMSMc#298,preserved 2.5 years
ARMS22M#315,2022,Anglaise,3,IMG_1061,Y,"IMG_1062, IMG_1063",Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#207,preserved 2.5 years
ARMS21M#110,2021,Anglaise,1,3356,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#251,
ARMS22M#317,2022,Anglaise,3,IMG_1028,Y,IMG_1029,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#292,preserved 2.5 years
ARMS22M#318,2022,Anglaise,3,IMG_1024,Y,IMG_1025,Mollusca,Bivalvia,Venerida,Clam,1,ARMSMc#305,preserved 2.5 years
ARMS22M#319,2022,Anglaise,3,IMG_1026,Y,IMG_1027,,,,???,2,,preserved 2.5 years
ARMS22M#320,2022,Anglaise,3,IMG_1047,Y,IMG_1048,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#272,preserved 2.5 years
ARMS22M#321,2022,Anglaise,3,IMG_0999,Y,IMG_1002,Arthropoda,Malacostraca,Decapoda,Spider_crab,1,ARMSMc#213,preserved 2.5 years
ARMS21M#112,2021,Anglaise,1,3362,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#251,
ARMS22M#323,2022,Anglaise,3,IMG_1021,Y,IMG_1023,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#265,preserved 2.5 years
ARMS21M#175,2021,Anglaise,2,3873,Y,3871,Arthropoda,Malacostraca,Decapoda,Shrimp,13,ARMSMc#251,
ARMS21M#186,2021,Anglaise,2,3937,Y,3933,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#251,
ARMS21M#383,2021,Moresby,2,5719,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#251,
ARMS21M#416,2021,Moresby,3,5988,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#251,
ARMS22M#330,2022,Anglaise,3,IMG_0994,Y,IMG_0996,Chordata,Actinopterygii,,Fish,1,ARMSMc#306,preserved 2.5 years
ARMS19S#006,2019,Coin,1,0362,Y,0363,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#251,motile even though S
ARMS19M#026,2019,Moresby,3,1121,Y,1122,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#251,
ARMS19M#105,2019,Anglaise,4,1410,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#251,
ARMS19M#120,2019,Anglaise,4,1428,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#251,
ARMS19M#171,2019,Anglaise,5,1707,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#251,
ARMS19M#174,2019,Anglaise,5,1716,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#251,
ARMS19M#362,2019,Moresby,9,2765,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,24,ARMSMc#251,"mix of morphospecies, juveniles"
ARMS22M#450,2022,Moresby,6,9003,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#251,
ARMS21M#85,2021,Anglaise,1,3294,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#252,
ARMS21M#514,2021,Coin,3,7126,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#252,
ARMS19M#225,2019,Anglaise,6,1974,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#252,mix of morphospecies
ARMS22M#270,2022,Anglaise,2,IMG_0586,Y,IMG_0587,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#252,preserved 2.5 years
ARMS22M#1,2022,Moresby,4,7312,Y,"7316, 7317",Echinodermata,Asteroidea,,Sea_star,1,ARMSMc#068,
ARMS22M#2,2022,Moresby,4,7320,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#286,
ARMS22M#3,2022,Moresby,4,7322,Y,7326,Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#063,
ARMS22M#4,2022,Moresby,4,7332,Y,7337,Platyhelminthes,,,Flatworm,1,ARMSMc#093,
ARMS22M#5,2022,Moresby,4,7345,Y,"7339, 7341",Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#066,
ARMS22M#279,2022,Anglaise,2,IMG_0582,Y,IMG_0583,Arthropoda,Malacostraca,Decapoda,Shrimp,22,ARMSMc#252,"preserved 2.5 years, mix of morphospecies"
ARMS22M#175,2022,Coin,9,8118,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#252,
ARMS21M#102,2021,Anglaise,1,3339,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#253,
ARMS22M#9,2022,Moresby,4,7363,Y,7365,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#174,mouth stick out
ARMS21M#104,2021,Anglaise,1,3345,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#253,
ARMS22M#11,2022,Moresby,4,7373,Y,,Mollusca,Gastropoda,,Sea_snail,2,ARMSMc#184,
ARMS19M#312,2019,Moresby,8,2495,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#253,
ARMS22M#13,2022,Moresby,4,7380,Y,7383,Annelida,Polychaeta,Phyllodocida,Scaleworm,1,ARMSMc#141,
ARMS22M#14,2022,Moresby,4,7391,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#261,
ARMS22M#15,2022,Moresby,4,7389,Y,,Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#064,
ARMS22M#275,2022,Anglaise,2,IMG_0565,Y,IMG_0566,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#253,preserved 2.5 years
ARMS22M#17,2022,Moresby,4,7393,Y,7395,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#170,
ARMS22M#18,2022,Moresby,4,7396,Y,7399,Mollusca,Gastropoda,Littorinimorpha,Cowry,1,ARMSMc#159,
ARMS22M#280,2022,Anglaise,2,IMG_0576,Y,IMG_0578,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#253,preserved 2.5 years
ARMS22M#296,2022,Anglaise,2,IMG_0523,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#253,"preserved 2.5 years, same label"
ARMS22M#21,2022,Moresby,4,7406,Y,,Mollusca,Gastropoda,,Sea_snail,1,ARMSMc#178,
ARMS22M#22,2022,Moresby,4,7410,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,1,ARMSMc#011,
ARMS22M#31,2022,Moresby,4,7441,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#253,
ARMS22M#24,2022,Moresby,4,7414,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#279,
ARMS21M#165,2021,Anglaise,2,3836,Y,"3834, 3839",Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#254,nice close up
ARMS22M#26,2022,Moresby,4,7421,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#231,
ARMS21M#370,2021,Moresby,2,5693,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#254,
ARMS21M#377,2021,Moresby,2,5707,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,5,ARMSMc#254,
ARMS19S#011,2019,Coin,1,0375,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#254,motile even though S
ARMS19M#040,2019,Moresby,3,1118,Y,1117,Arthropoda,Malacostraca,Decapoda,Shrimp,7,ARMSMc#254,
ARMS21M#202,2021,Anglaise,3,4414,Y,4426,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#256,
ARMS22M#32,2022,Moresby,4,7445,Y,7448,Arthropoda,Malacostraca,Decapoda,Snapping_shrimp,3,ARMSMc#238,
ARMS22M#33,2022,Moresby,4,7452,Y,"7453, 7454",Arthropoda,Malacostraca,Decapoda,Hermit_crab,8,ARMSMc#245,"nice close up, mix of morphospecies"
ARMS22M#34,2022,Moresby,4,7458,Y,,Annelida,,,Worm,1,ARMSMc#149,
ARMS21M#289,2021,Moresby,1,5118,Y,5121,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#256,
ARMS21M#347,2021,Moresby,2,5636,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,10,ARMSMc#256,
ARMS19M#104,2019,Anglaise,4,1409,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,2,ARMSMc#256,
ARMS22M#47,2022,Moresby,4,7496,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#256,
ARMS22M#39,2022,Moresby,4,7474,Y,7478,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#260,
ARMS21M#204,2021,Anglaise,3,4443,Y,4449,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#257,
ARMS21M#310,2021,Moresby,1,5226,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#257,
ARMS21M#371,2021,Moresby,2,5694,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,4,ARMSMc#257,
ARMS21M#373,2021,Moresby,2,5699,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#257,
ARMS22M#210,2022,Anglaise,1,8385,N,,Arthropoda,Malacostraca,Decapoda,Shrimp,6,ARMSMc#257,
ARMS22M#38,2022,Moresby,4,7471,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,3,ARMSMc#257,
ARMS22M#144,2022,Coin,8,8000,Y,,Arthropoda,Malacostraca,Decapoda,Shrimp,1,ARMSMc#257,
ARMS21M#10,2021,Anglaise,1,2901,N,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,
ARMS21M#29,2021,Anglaise,1,2962,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,
ARMS21M#247,2021,Anglaise,3,4650,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,
ARMS21M#479,2021,Coin,1,6247,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,
ARMS21M#506,2021,Coin,2,6648,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,
ARMS22M#200,2022,Anglaise,1,8357,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#262,
ARMS22M#53,2022,Moresby,4,7506,Y,,Arthropoda,Malacostraca,Decapoda,Squat_lobster,1,ARMSMc#239,
ARMS22M#54,2022,Moresby,4,7507,Y,,Arthropoda,Malacostraca,Decapoda,Hermit_crab,57,ARMSMc#011,mix of morphospecies
ARMS22M#324,2022,Anglaise,3,IMG_1018,Y,IMG_1020,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,preserved 2.5 years
ARMS22M#56,2022,Moresby,5,7518,Y,"7521, 7524, 7526, 7532",Arthropoda,Malacostraca,Stomatopoda,Mantis_shrimp,1,ARMSMc#220,
ARMS22M#57,2022,Moresby,5,7534,Y,7539,Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#057,
ARMS22M#58,2022,Moresby,5,7542,Y,"7544, 7546, 7547",Arthropoda,Malacostraca,Stomatopoda,Mantis_shrimp,1,ARMSMc#219,
ARMS22M#436,2022,Moresby,6,8977,Y,,Arthropoda,Malacostraca,Decapoda,Crab,2,ARMSMc#262,
ARMS22M#60,2022,Moresby,5,7552,Y,,Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#094,
ARMS22M#456,2022,Moresby,6,9014,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#262,
ARMS22M#62,2022,Moresby,5,7556,Y,7559,Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#063,
ARMS22M#63,2022,Moresby,5,7561,Y,7563,Echinodermata,Ophiuroidea,,Brittlestar,1,ARMSMc#063,
ARMS21M#11,2021,Anglaise,1,2908,Y,,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#263,
ARMS22M#65,2022,Moresby,5,7569,Y,"7574, 7577",Mollusca,Gastropoda,Nudibranchia,Nudibranch,1,ARMSMc#095,
ARMS21M#135,2021,Anglaise,2,3673,Y,3676,Arthropoda,Malacostraca,Decapoda,Crab,1,ARMSMc#263,
